PCA1	PCA2
-0.2796357686950241	-0.46688805881060014
-0.4965299569273861	-0.8374958833043069
-0.6306203768747809	-0.9700645221293505
1.8327339165823242	1.5256706464065164
-0.46343153117977537	-0.6900877879114572
-0.4523956040313636	-0.769049729966258
0.7316349240980689	0.6323113506196689
0.016100630720411936	-1.196899033219566
-0.42156958018700585	-0.3652986835793004
0.47063030745841516	1.0977914649034914
-0.6241379715549715	-0.9804475901973442
4.915010982180635	-1.259766737790532
-0.45404995869071807	-0.897068216417188
0.19057333971789203	-0.27656322846170794
-0.39414461632295406	-0.02265270357488904
0.9892125292070317	4.250251229970828
0.09016304327164944	2.3024897045059918
-0.024260947842729298	0.8389964606929072
-0.6013047946622916	-0.9879610669879126
-0.4327169581049395	-0.8234969035168411
-0.48152414843786184	-0.3580534787712513
0.2128243092824825	-0.05202535721835323
-0.18656633918598212	-0.5982451145997209
-0.010449765291228562	1.7296260318860595
-0.5379261277060682	-0.7252715170773298
-0.3182843960819648	-0.5361659907718527
1.326202942316645	-0.3752838051522926
-0.395451924488677	-0.584164427165742
-0.027600310117433975	1.1346141031541184
-0.4917247909053599	-0.6130167373189375
0.45000070876841847	3.2593732374399154
-0.5125054056433399	-0.9989480086489243
1.3687758549574651	0.939608299896438
2.9329096835491106	6.7259360054210635
-0.2821467779073091	0.6628790810240507
-0.5877066291665412	-0.7919268862686101
1.432444841253135	2.4993876325833244
-0.30024085130913536	0.03623260270362867
-0.5034025405142314	-0.7029970670119873
0.22856927391378473	0.13132967454246125
-0.4426779814799738	-0.3405354214176545
-0.15432745774807718	0.8647035005764037
0.2835634106096093	1.6892223754798017
3.6140705182208133	11.86831806329645
-0.437017773485211	-0.46770730815118283
-0.4509378075049726	-0.6929589033697059
-0.6186053860656745	-0.9099953959116659
0.49888088234124983	1.8354928039023655
-0.2918741958523788	-0.6274159055303128
-0.6370997164087511	-0.977168739061138
-0.6096497180326526	-0.9743312600057039
1.815133029794793	0.37512548749601293
-0.21778432591960525	0.009856542272155417
-0.6290439060495883	-0.9530676125841014
0.3762170848207618	0.7085518347162211
0.5319264012694589	-0.010089255069402269
-0.10021582319245753	1.031733296551602
-0.5658142966956813	-0.9989911720549894
0.43220458152478114	2.7934293699833144
-0.18310634184993044	0.736511491413653
0.02963967328814804	1.156282762165433
-0.027104237260895173	1.2762285635908095
-0.24182456111493597	0.17620666164100296
-0.4993547538372946	-0.8841396991478636
-0.2006635211995351	0.7196789909996669
-0.4202964425672601	-0.5694160745343669
0.33009762284062816	-0.5853438900151521
-0.3298445307612641	0.34415175431346945
-0.34707522281679004	-0.10722719663544825
-0.32858898133603875	-0.29070304975330463
0.2431739703527358	1.348072318829789
-0.5466753088577827	-1.0194578902413665
-0.09453456019626927	0.9703654643589393
-0.3747556342870899	-0.25136536890641614
-0.5575626932912979	-1.0031233752232835
-0.12665884611079978	0.3814891835679004
-0.08933850915359688	1.4068067568211846
-0.3502011402934453	-0.7227052750741477
-0.41410526719949325	-0.2947322087719824
-0.0259032383475281	0.8921717858848368
-0.2796979393485604	-0.2438189224025171
-0.2079411196635596	-0.38865872656720274
-0.2642818656935751	0.6095921063958595
-0.4631537852054616	-0.9255699804369879
-0.39397750299631235	-0.351368857619626
-0.4321967166395248	-0.8183267417877215
-0.5701586804136897	-0.8859590358599657
-0.2270425690398579	0.6285577347668735
-0.6196940914880553	-0.9792141573755324
-0.33749343897346384	-0.03228335750212946
-0.47055424575041493	-0.3846095205826336
-0.5066408092076291	-0.5587003414572252
-0.36877690207483677	-0.49130630876185044
-0.3755145944055152	-0.10277947206068473
-0.4681143944278465	-0.48565214663187645
-0.46861304520488817	-0.8117028421955542
0.1545037496083207	2.066578972690637
0.08561276984609031	0.12491240996547724
-0.525444110850689	-0.7613876539824259
-0.43856832310923205	-0.5801568285819321
-0.3186123702445921	0.2933229681585436
-0.59999237724156	-0.8899057132864444
-0.2925539990517796	0.4878685378777162
-0.34468418402405754	0.0445197100095948
1.6079910875507126	1.0052138640678379
0.47216274085886956	2.8318444397649967
